ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO
degradacao,9,2024,Sentinel-2,PA,1.73,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.73,Novo Aripuanã
degradacao,9,2024,Sentinel-2,MT,172.56,Apiacás
degradacao,9,2024,Sentinel-2,MT,1.72,Santa Terezinha
degradacao,9,2024,Sentinel-2,PA,1.72,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.72,Apuí
degradacao,9,2024,Sentinel-2,PA,1.72,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,PA,1.72,Altamira
degradacao,9,2024,Sentinel-2,AM,1.71,Apuí
degradacao,9,2024,Sentinel-2,MT,1.71,Nova Bandeirantes
degradacao,9,2024,Sentinel-2,PA,1.71,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.71,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.70,Marcelândia
degradacao,9,2024,Sentinel-2,PA,1.70,Altamira
degradacao,9,2024,Sentinel-2,PA,1.69,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.69,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,PA,1.69,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.69,Pimenteiras do Oeste
degradacao,9,2024,Sentinel-2,PA,1.69,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.68,Rondon do Pará
degradacao,9,2024,Sentinel-2,PA,1.68,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,MT,1.68,Paranaíta
degradacao,9,2024,Sentinel-2,PA,1.68,Dom Eliseu
degradacao,9,2024,Sentinel-2,PA,1.68,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.68,Candeias do Jamari
degradacao,9,2024,Sentinel-2,AM,1.68,Apuí
degradacao,9,2024,Sentinel-2,PA,1.68,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.67,Altamira
degradacao,9,2024,Sentinel-2,PA,1.67,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,PA,1.67,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.67,Canutama
degradacao,9,2024,Sentinel-2,MT,1.67,Querência
degradacao,9,2024,Sentinel-2,MT,1.67,Matupá
degradacao,9,2024,Sentinel-2,PA,1.67,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.67,Porto Velho
degradacao,9,2024,Sentinel-2,RO,1.67,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.66,Altamira
degradacao,9,2024,Sentinel-2,MT,1.66,Paranatinga
degradacao,9,2024,Sentinel-2,RO,1.66,Candeias do Jamari
degradacao,9,2024,Sentinel-2,TO,1.65,Santa Fé do Araguaia
degradacao,9,2024,Sentinel-2,PA,1.65,Altamira
degradacao,9,2024,Sentinel-2,PA,1.65,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.65,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.65,Jacareacanga
degradacao,9,2024,Sentinel-2,PA,1.65,Rondon do Pará
degradacao,9,2024,Sentinel-2,PA,1.65,Altamira
degradacao,9,2024,Sentinel-2,PA,1.64,Novo Progresso
degradacao,9,2024,Sentinel-2,RO,1.64,Porto Velho
degradacao,9,2024,Sentinel-2,RO,1.64,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.64,Jacareacanga
degradacao,9,2024,Sentinel-2,MT,1.64,Juína
degradacao,9,2024,Sentinel-2,PA,1.63,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.63,Itanhangá
degradacao,9,2024,Sentinel-2,PA,1.63,Curionópolis
degradacao,9,2024,Sentinel-2,AM,1.63,Maués
degradacao,9,2024,Sentinel-2,RO,1.62,Candeias do Jamari
degradacao,9,2024,Sentinel-2,AM,1.62,Tapauá
degradacao,9,2024,Sentinel-2,PA,1.62,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.62,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.61,Moju
degradacao,9,2024,Sentinel-2,RO,1.61,Porto Velho
degradacao,9,2024,Sentinel-2,AM,1.61,Pauini
degradacao,9,2024,Sentinel-2,MT,1.61,Nova Maringá
degradacao,9,2024,Sentinel-2,MT,1.61,Aripuanã
degradacao,9,2024,Sentinel-2,RO,1.61,Vilhena
degradacao,9,2024,Sentinel-2,PA,1.61,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.60,Manicoré
degradacao,9,2024,Sentinel-2,MT,1.60,Novo Mundo
degradacao,9,2024,Sentinel-2,AM,1.60,Apuí
degradacao,9,2024,Sentinel-2,PA,1.60,Cumaru do Norte
degradacao,9,2024,Sentinel-2,PA,1.60,Altamira
degradacao,9,2024,Sentinel-2,RO,1.60,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.60,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.59,Novo Progresso
degradacao,9,2024,Sentinel-2,MT,1.59,Comodoro
degradacao,9,2024,Sentinel-2,PA,1.59,Prainha
degradacao,9,2024,Sentinel-2,MT,1.59,Peixoto de Azevedo
degradacao,9,2024,Sentinel-2,PA,1.59,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.59,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.59,Altamira
degradacao,9,2024,Sentinel-2,AM,1.59,Maués
degradacao,9,2024,Sentinel-2,PA,1.58,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.58,Altamira
degradacao,9,2024,Sentinel-2,MT,1.58,São José do Xingu
degradacao,9,2024,Sentinel-2,PA,1.58,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.58,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.58,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.57,Placas
degradacao,9,2024,Sentinel-2,RO,1.57,Candeias do Jamari
degradacao,9,2024,Sentinel-2,MT,1.57,Paranaíta
degradacao,9,2024,Sentinel-2,MT,1.57,Juína
degradacao,9,2024,Sentinel-2,PA,1.57,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.56,Apiacás
degradacao,9,2024,Sentinel-2,MT,1.56,Comodoro
degradacao,9,2024,Sentinel-2,AM,1.56,Apuí
degradacao,9,2024,Sentinel-2,PA,1.56,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.56,Almeirim
degradacao,9,2024,Sentinel-2,MT,1.56,Comodoro
degradacao,9,2024,Sentinel-2,MT,1.56,Peixoto de Azevedo
degradacao,9,2024,Sentinel-2,PA,1.56,São Félix do Xingu
degradacao,9,2024,Sentinel-2,TO,1.55,Araguaína
degradacao,9,2024,Sentinel-2,MT,1.55,Juara
degradacao,9,2024,Sentinel-2,PA,1.55,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,MT,1.55,Novo Mundo
degradacao,9,2024,Sentinel-2,AM,1.54,Apuí
degradacao,9,2024,Sentinel-2,MT,1.54,Marcelândia
degradacao,9,2024,Sentinel-2,RO,1.54,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.54,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.54,Novo Aripuanã
degradacao,9,2024,Sentinel-2,RO,1.54,Costa Marques
degradacao,9,2024,Sentinel-2,MA,1.54,Amarante do Maranhão
degradacao,9,2024,Sentinel-2,PA,1.54,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.54,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.53,Comodoro
degradacao,9,2024,Sentinel-2,PA,1.53,Jacareacanga
degradacao,9,2024,Sentinel-2,MT,1.53,Santa Terezinha
degradacao,9,2024,Sentinel-2,MT,1.53,Colniza
degradacao,9,2024,Sentinel-2,PA,1.53,Itaituba
degradacao,9,2024,Sentinel-2,AM,1.53,Manicoré
degradacao,9,2024,Sentinel-2,PA,1.53,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.53,Novo Progresso
degradacao,9,2024,Sentinel-2,AM,1.53,Canutama
degradacao,9,2024,Sentinel-2,MT,1.52,Nova Maringá
degradacao,9,2024,Sentinel-2,MA,1.52,São Pedro da Água Branca
degradacao,9,2024,Sentinel-2,PA,1.52,Altamira
degradacao,9,2024,Sentinel-2,AM,1.52,Apuí
degradacao,9,2024,Sentinel-2,MT,1.52,Nova Maringá
degradacao,9,2024,Sentinel-2,MT,1.52,Comodoro
degradacao,9,2024,Sentinel-2,PA,1.52,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,PA,1.51,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.51,Novo Progresso
degradacao,9,2024,Sentinel-2,AM,1.51,Canutama
degradacao,9,2024,Sentinel-2,PA,1.51,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.51,Aripuanã
degradacao,9,2024,Sentinel-2,AM,1.51,Manicoré
degradacao,9,2024,Sentinel-2,PA,1.51,Altamira
degradacao,9,2024,Sentinel-2,AM,1.51,Lábrea
degradacao,9,2024,Sentinel-2,PA,1.51,Altamira
degradacao,9,2024,Sentinel-2,PA,1.51,Jacareacanga
degradacao,9,2024,Sentinel-2,PA,1.50,Novo Progresso
degradacao,9,2024,Sentinel-2,RO,1.50,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.50,Jacareacanga
degradacao,9,2024,Sentinel-2,PA,1.50,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,AC,1.50,Cruzeiro do Sul
degradacao,9,2024,Sentinel-2,PA,1.50,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.50,Maués
degradacao,9,2024,Sentinel-2,PA,1.50,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.50,Lábrea
degradacao,9,2024,Sentinel-2,PA,1.50,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,PA,1.50,Altamira
degradacao,9,2024,Sentinel-2,MT,1.49,Gaúcha do Norte
degradacao,9,2024,Sentinel-2,MT,1.49,Comodoro
degradacao,9,2024,Sentinel-2,MT,148.76,São José do Xingu
degradacao,9,2024,Sentinel-2,PA,1.49,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.49,Paranatinga
degradacao,9,2024,Sentinel-2,RO,1.49,Cujubim
degradacao,9,2024,Sentinel-2,AM,1.48,Apuí
degradacao,9,2024,Sentinel-2,PA,1.48,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.48,Novo Progresso
degradacao,9,2024,Sentinel-2,RO,1.48,Porto Velho
degradacao,9,2024,Sentinel-2,MT,1.48,Guarantã do Norte
degradacao,9,2024,Sentinel-2,AM,1.48,Canutama
degradacao,9,2024,Sentinel-2,PA,1.48,Altamira
degradacao,9,2024,Sentinel-2,AM,1.48,Apuí
degradacao,9,2024,Sentinel-2,AM,1.48,Novo Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.47,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.47,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.47,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.47,Paragominas
degradacao,9,2024,Sentinel-2,AM,1.47,Apuí
degradacao,9,2024,Sentinel-2,PA,18.95,Santana do Araguaia
degradacao,9,2024,Sentinel-2,PA,127.77,Cumaru do Norte
degradacao,9,2024,Sentinel-2,RO,1.47,Porto Velho
degradacao,9,2024,Sentinel-2,MA,1.47,Cidelândia
degradacao,9,2024,Sentinel-2,AM,1.46,Humaitá
degradacao,9,2024,Sentinel-2,PA,1.46,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.46,Novo Progresso
degradacao,9,2024,Sentinel-2,MT,1.46,Paranaíta
degradacao,9,2024,Sentinel-2,PA,1.46,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.46,Altamira
degradacao,9,2024,Sentinel-2,PA,1.45,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,AM,1.45,Apuí
degradacao,9,2024,Sentinel-2,AM,1.45,Boca do Acre
degradacao,9,2024,Sentinel-2,PA,1.45,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.45,Lábrea
degradacao,9,2024,Sentinel-2,MT,1.45,Paranaíta
degradacao,9,2024,Sentinel-2,PA,1.45,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.45,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.45,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.44,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.44,Altamira
degradacao,9,2024,Sentinel-2,MT,1.44,Novo Mundo
degradacao,9,2024,Sentinel-2,AM,1.44,Novo Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.44,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.44,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.44,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,0.57,Pimenta Bueno
degradacao,9,2024,Sentinel-2,RO,142.93,Vilhena
degradacao,9,2024,Sentinel-2,PA,1.43,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.43,Lábrea
degradacao,9,2024,Sentinel-2,AM,1.43,Apuí
degradacao,9,2024,Sentinel-2,MT,1.43,Santa Terezinha
degradacao,9,2024,Sentinel-2,PA,1.43,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.43,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.43,Apuí
degradacao,9,2024,Sentinel-2,MT,1.42,Santa Terezinha
degradacao,9,2024,Sentinel-2,PA,0.67,Rondon do Pará
degradacao,9,2024,Sentinel-2,PA,0.75,Bom Jesus do Tocantins
degradacao,9,2024,Sentinel-2,PA,1.42,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.42,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.42,Itaituba
degradacao,9,2024,Sentinel-2,AM,1.42,Apuí
degradacao,9,2024,Sentinel-2,MT,1.42,Itanhangá
degradacao,9,2024,Sentinel-2,PA,1.42,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.41,Lábrea
degradacao,9,2024,Sentinel-2,AM,1.41,Lábrea
degradacao,9,2024,Sentinel-2,RO,1.41,Machadinho D'Oeste
degradacao,9,2024,Sentinel-2,RO,1.41,Candeias do Jamari
degradacao,9,2024,Sentinel-2,MT,1.41,Rondolândia
degradacao,9,2024,Sentinel-2,PA,10.20,Canaã dos Carajás
degradacao,9,2024,Sentinel-2,PA,90.26,Água Azul do Norte
degradacao,9,2024,Sentinel-2,PA,40.53,Parauapebas
degradacao,9,2024,Sentinel-2,PA,1.41,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.40,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.40,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.40,Novo Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.40,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.40,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.40,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.40,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.39,Comodoro
degradacao,9,2024,Sentinel-2,PA,1.39,Jacareacanga
degradacao,9,2024,Sentinel-2,AM,1.39,Maués
degradacao,9,2024,Sentinel-2,PA,1.39,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.39,Apuí
degradacao,9,2024,Sentinel-2,AM,1.39,Novo Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.39,São Félix do Xingu
degradacao,9,2024,Sentinel-2,TO,1.39,Araguaína
degradacao,9,2024,Sentinel-2,MT,1.39,Gaúcha do Norte
degradacao,9,2024,Sentinel-2,RO,1.39,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.39,Jacareacanga
degradacao,9,2024,Sentinel-2,MT,1.39,Peixoto de Azevedo
degradacao,9,2024,Sentinel-2,AM,1.38,Novo Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.38,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,AM,1.38,Guajará
degradacao,9,2024,Sentinel-2,MT,1.38,Aripuanã
degradacao,9,2024,Sentinel-2,MT,1.38,Itanhangá
degradacao,9,2024,Sentinel-2,PA,1.38,Cumaru do Norte
degradacao,9,2024,Sentinel-2,PA,1.38,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.38,Gaúcha do Norte
degradacao,9,2024,Sentinel-2,AM,1.38,Novo Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.38,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.37,Nova Maringá
degradacao,9,2024,Sentinel-2,PA,1.37,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.12,Prainha
degradacao,9,2024,Sentinel-2,PA,0.26,Santarém
degradacao,9,2024,Sentinel-2,PA,1.37,Altamira
degradacao,9,2024,Sentinel-2,RO,1.37,Cujubim
degradacao,9,2024,Sentinel-2,MT,136.80,Juara
degradacao,9,2024,Sentinel-2,PA,1.37,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.37,Jacareacanga
degradacao,9,2024,Sentinel-2,MT,1.37,Juína
degradacao,9,2024,Sentinel-2,MT,1.37,Marcelândia
degradacao,9,2024,Sentinel-2,PA,1.36,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.36,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.36,Altamira
degradacao,9,2024,Sentinel-2,PA,1.36,Altamira
degradacao,9,2024,Sentinel-2,PA,1.36,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.36,Cujubim
degradacao,9,2024,Sentinel-2,PA,0.23,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,PA,1.13,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.35,Cujubim
degradacao,9,2024,Sentinel-2,RO,1.35,Candeias do Jamari
degradacao,9,2024,Sentinel-2,MT,1.35,Itanhangá
degradacao,9,2024,Sentinel-2,PA,1.35,Cumaru do Norte
degradacao,9,2024,Sentinel-2,PA,1.35,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.35,Rio Maria
degradacao,9,2024,Sentinel-2,PA,1.34,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,PA,1.34,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.34,Paranaíta
degradacao,9,2024,Sentinel-2,RO,1.34,Candeias do Jamari
degradacao,9,2024,Sentinel-2,MT,1.34,Marcelândia
degradacao,9,2024,Sentinel-2,AM,1.34,Novo Aripuanã
degradacao,9,2024,Sentinel-2,AM,1.34,Novo Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.34,Altamira
degradacao,9,2024,Sentinel-2,MT,1.33,Peixoto de Azevedo
degradacao,9,2024,Sentinel-2,AM,1.33,Lábrea
degradacao,9,2024,Sentinel-2,PA,1.33,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AC,1.33,Acrelândia
degradacao,9,2024,Sentinel-2,PA,1.33,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.32,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.32,Comodoro
degradacao,9,2024,Sentinel-2,PA,1.32,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.32,Altamira
degradacao,9,2024,Sentinel-2,PA,1.32,Jacareacanga
degradacao,9,2024,Sentinel-2,AM,1.32,Boca do Acre
degradacao,9,2024,Sentinel-2,PA,1.32,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,PA,1.32,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.32,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.31,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.31,Novo Progresso
degradacao,9,2024,Sentinel-2,MT,1.31,Novo Mundo
degradacao,9,2024,Sentinel-2,PA,1.31,Altamira
degradacao,9,2024,Sentinel-2,MT,1.31,Santa Terezinha
degradacao,9,2024,Sentinel-2,PA,1.31,Altamira
degradacao,9,2024,Sentinel-2,PA,1.31,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,MT,1.31,Guarantã do Norte
degradacao,9,2024,Sentinel-2,PA,1.30,Novo Progresso
degradacao,9,2024,Sentinel-2,MT,1.30,Porto dos Gaúchos
degradacao,9,2024,Sentinel-2,PA,1.30,Altamira
degradacao,9,2024,Sentinel-2,AM,1.30,Boca do Acre
degradacao,9,2024,Sentinel-2,AM,1.30,Novo Aripuanã
degradacao,9,2024,Sentinel-2,MT,1.30,Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.30,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.30,Novo Progresso
degradacao,9,2024,Sentinel-2,MT,1.29,Gaúcha do Norte
degradacao,9,2024,Sentinel-2,PA,1.29,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.29,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.29,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.29,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.28,Porto Velho
degradacao,9,2024,Sentinel-2,MT,1.28,Marcelândia
degradacao,9,2024,Sentinel-2,PA,1.28,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.28,Ourilândia do Norte
degradacao,9,2024,Sentinel-2,MT,1.28,Alta Floresta
degradacao,9,2024,Sentinel-2,PA,1.28,Altamira
degradacao,9,2024,Sentinel-2,MT,1.28,Nova Maringá
degradacao,9,2024,Sentinel-2,PA,1.27,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.27,Guajará
degradacao,9,2024,Sentinel-2,PA,1.27,Novo Progresso
degradacao,9,2024,Sentinel-2,AM,1.27,Ipixuna
degradacao,9,2024,Sentinel-2,PA,1.27,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.27,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.27,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.27,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.26,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.26,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.26,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.26,Canutama
degradacao,9,2024,Sentinel-2,PA,1.26,Altamira
degradacao,9,2024,Sentinel-2,PA,1.26,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.26,Porto Velho
degradacao,9,2024,Sentinel-2,PA,0.06,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.19,Altamira
degradacao,9,2024,Sentinel-2,PA,1.26,Jacareacanga
degradacao,9,2024,Sentinel-2,MT,1.26,Novo Mundo
degradacao,9,2024,Sentinel-2,PA,1.26,Altamira
degradacao,9,2024,Sentinel-2,RO,1.26,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.26,Novo Progresso
degradacao,9,2024,Sentinel-2,AM,1.25,Maués
degradacao,9,2024,Sentinel-2,AM,1.25,Apuí
degradacao,9,2024,Sentinel-2,PA,1.25,Altamira
degradacao,9,2024,Sentinel-2,PA,1.25,Brasil Novo
degradacao,9,2024,Sentinel-2,AM,1.25,Lábrea
degradacao,9,2024,Sentinel-2,PA,1.25,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.25,Humaitá
degradacao,9,2024,Sentinel-2,PA,1.25,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.25,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.25,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.25,Peixoto de Azevedo
degradacao,9,2024,Sentinel-2,AM,1.24,Apuí
degradacao,9,2024,Sentinel-2,PA,1.24,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.24,Altamira
degradacao,9,2024,Sentinel-2,RO,1.24,Porto Velho
degradacao,9,2024,Sentinel-2,PA,1.24,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.24,Altamira
degradacao,9,2024,Sentinel-2,AM,1.24,Apuí
degradacao,9,2024,Sentinel-2,PA,1.24,Santana do Araguaia
degradacao,9,2024,Sentinel-2,AM,1.24,Manicoré
degradacao,9,2024,Sentinel-2,RO,1.24,Candeias do Jamari
degradacao,9,2024,Sentinel-2,AM,1.24,Apuí
degradacao,9,2024,Sentinel-2,PA,1.23,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.23,Manicoré
degradacao,9,2024,Sentinel-2,PA,1.23,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.23,Rondon do Pará
degradacao,9,2024,Sentinel-2,PA,1.23,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.23,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.23,Cumaru do Norte
degradacao,9,2024,Sentinel-2,PA,1.23,Altamira
degradacao,9,2024,Sentinel-2,RO,1.23,Pimenta Bueno
degradacao,9,2024,Sentinel-2,PA,1.23,Cumaru do Norte
degradacao,9,2024,Sentinel-2,PA,1.23,São Félix do Xingu
degradacao,9,2024,Sentinel-2,AM,1.22,Boca do Acre
degradacao,9,2024,Sentinel-2,PA,1.22,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.22,Novo Progresso
degradacao,9,2024,Sentinel-2,MT,1.22,Comodoro
degradacao,9,2024,Sentinel-2,PA,1.21,Novo Progresso
degradacao,9,2024,Sentinel-2,PA,1.21,Altamira
degradacao,9,2024,Sentinel-2,MT,0.01,Matupá
degradacao,9,2024,Sentinel-2,MT,121.21,Peixoto de Azevedo
degradacao,9,2024,Sentinel-2,MT,1.21,Colniza
degradacao,9,2024,Sentinel-2,PA,1.21,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,120.76,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.21,Altamira
degradacao,9,2024,Sentinel-2,MT,1.21,Juína
degradacao,9,2024,Sentinel-2,MT,1.20,Novo Mundo
degradacao,9,2024,Sentinel-2,PA,1.20,São Félix do Xingu
degradacao,9,2024,Sentinel-2,MT,1.20,Santa Terezinha
degradacao,9,2024,Sentinel-2,PA,1.20,Novo Progresso
degradacao,9,2024,Sentinel-2,RO,1.20,Candeias do Jamari
degradacao,9,2024,Sentinel-2,PA,1.20,São Félix do Xingu
degradacao,9,2024,Sentinel-2,PA,1.20,Altamira
degradacao,9,2024,Sentinel-2,MT,1.20,Novo Mundo
degradacao,9,2024,Sentinel-2,MT,1.20,Peixoto de Azevedo
degradacao,9,2024,Sentinel-2,PA,1.19,Altamira
degradacao,9,2024,Sentinel-2,RO,1.19,Porto Velho
degradacao,9,2024,Sentinel-2,AM,1.19,Maués
degradacao,9,2024,Sentinel-2,MT,1.18,Juara
degradacao,9,2024,Sentinel-2,RO,1.18,Candeias do Jamari
degradacao,9,2024,Sentinel-2,MT,1.18,Gaúcha do Norte
degradacao,9,2024,Sentinel-2,AC,1.18,Porto Acre
degradacao,9,2024,Sentinel-2,PA,1.18,Cumaru do Norte
degradacao,9,2024,Sentinel-2,PA,1.18,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.18,Altamira
degradacao,9,2024,Sentinel-2,AC,1.17,Senador Guiomard
degradacao,9,2024,Sentinel-2,AM,1.17,Humaitá
degradacao,9,2024,Sentinel-2,RO,1.17,Candeias do Jamari
degradacao,9,2024,Sentinel-2,RO,1.17,Cujubim
degradacao,9,2024,Sentinel-2,PA,1.17,São Félix do Xingu
degradacao,9,2024,Sentinel-2,RO,1.17,Candeias do Jamari
degradacao,9,2024,Sentinel-2,AM,1.17,Novo Aripuanã
degradacao,9,2024,Sentinel-2,PA,1.17,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.17,Itaituba
degradacao,9,2024,Sentinel-2,PA,1.17,Marabá
